head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
True,True,birodjandein,þata,γογγύζοντος,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,in-sandidedun,andbahtans,ἀπέστειλαν,ὑπηρέτας,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,gafaifaheina,ina,πιάσωσιν,αὐτόν,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,optative,subjunctive,,
True,True,sandjandin,mik,πέμψαντά,με,verb,personal pronoun,verb,personal pronoun,relativa,gerundi obl,old,0,0.0,participle,participle,relativa non finita,gerundi obl non finita
True,True,sokeiþ,mik,ζητήσετέ,με,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,bigitaima,ina,εὑρήσομεν,αὐτόν,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,optative,indicative,,
True,True,laisjan,þiudos,διδάσκειν,Ἕλληνας,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,old,0,1.0,infinitive,infinitive,open predication in coordinazione non finita,open predication in coordinazione non finita
False,False,qaþ,þatei,εἶπεν,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,sokeiþ,mik,ζητήσετέ,με,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,þaursjai,ƕana,διψᾷ,τις,verb,indefinite pronoun,verb,indefinite pronoun,,,non_spec,0,0.0,optative,subjunctive,,
False,False,qaþ,þatuh,εἶπεν,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,niman,þanei,λαμβάνειν,οὗ,verb,relative pronoun,verb,relative pronoun,open predication,open predication,,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,fahan,ina,πιάσαι,αὐτόν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,,uslagida,handuns,χεῖρας,,verb,common noun,common noun,,principale,relativa oggettiva,,0,,indicative,,principale finita,relativa oggettiva finita
True,True,attauhuþ,ina,ἠγάγετε,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,principale,old_inact,0,0.0,indicative,indicative,principale finita,principale finita
True,True,kunnun,witoþ,γινώσκων,νόμον,verb,common noun,verb,common noun,relativa,relativa,acc_gen,0,1.0,indicative,participle,relativa finita,relativa non finita
True,True,stojiþ,mannan,κρίνει,ἄνθρωπον,verb,common noun,verb,common noun,principale,principale,non_spec,0,1.0,indicative,indicative,principale finita,principale finita
False,False,taujai,ƕa,ποιεῖ,τί,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,non_spec,0,0.0,optative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,laisteiþ,mik,ἀκολουθῶν,ἐμοὶ,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,old,0,0.0,indicative,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,habaiþ,liuhaþ,ἕξει,φῶς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_gen,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,stoja,ainnohun,κρίνω,οὐδένα,verb,indefinite pronoun,verb,indefinite pronoun,principale coordinata,principale,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale finita
True,True,sandida,mik,πέμψας,με,verb,personal pronoun,verb,personal pronoun,open predication in coordinazione,open predication in coordinazione,old,0,0.0,indicative,participle,open predication in coordinazione finita,open predication in coordinazione non finita
True,True,sandida,mik,πέμψας,με,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa,old,0,0.0,indicative,participle,relativa soggettiva finita,relativa non finita
False,False,kunþedeiþ,mik,ᾔδειτε,ἐμὲ,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,optative,indicative,,
False,False,kunþedeiþ,attan,ᾔδειτε,πατέρα,verb,common noun,verb,common noun,principale,principale,old,3,3.0,optative,indicative,principale finita,principale finita
False,False,rodida,waurda,ἐλάλησεν,ῥήματα,verb,common noun,verb,common noun,principale,principale,old,1,2.0,indicative,indicative,principale finita,principale finita
True,True,faifah,ina,ἐπίασεν,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,sokeiþ,mik,ζητήσετέ,με,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,sandida,mik,πέμψας,με,verb,personal pronoun,verb,personal pronoun,relativa oggettiva,relativa soggettiva,old,0,0.0,indicative,participle,relativa oggettiva finita,relativa soggettiva non finita
False,False,hausida,þatei,ἤκουσα,ἃ,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
False,False,rodja,þata,λαλῶ,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale coordinata,quant,1,1.0,indicative,indicative,principale finita,principale coordinata finita
False,False,qaþ,attan,ἔλεγεν,πατέρα,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,acc_gen,0,1.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,ushauheiþ,sunu,ὑψώσητε,υἱὸν,verb,common noun,verb,common noun,,relativa,acc_gen,2,2.0,indicative,subjunctive,,relativa finita
True,True,tauja,waiht,ποιῶ,οὐδέν,verb,common noun,verb,indefinite pronoun,principale coordinata,principale coordinata,non_spec,1,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,laisida,mik,ἐδίδαξέν,με,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale,subordinata avverbiale,old,0,0.0,indicative,indicative,subordinata avverbiale finita,subordinata avverbiale finita
False,False,rodja,þata,λαλῶ,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,principale coordinata,principale coordinata,non_spec_old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,sandida,mik,πέμψας,με,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,old,0,0.0,indicative,participle,relativa soggettiva finita,relativa soggettiva non finita
False,False,rodjandin,þata,λαλοῦντος,Ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,subordinata avverbiale,subordinata avverbiale,old,0,0.0,participle,participle,subordinata avverbiale non finita,subordinata avverbiale non finita
True,True,ufkunnaiþ,sunja,γνώσεσθε,ἀλήθειαν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_gen,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,True,briggiþ,izwis,ἐλευθερώσει,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,taujiþ,frawaurht,ποιῶν,ἁμαρτίαν,verb,common noun,verb,common noun,relativa,relativa soggettiva,kind,0,1.0,indicative,participle,relativa finita,relativa soggettiva non finita
False,False,briggiþ,izwis,ἐλευθερώσῃ,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,indicative,subjunctive,,
False,False,gasaƕ,þatei,ἑώρακα,ἃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
False,False,hausideduþ,þatei,ἠκούσατε,ἃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
False,False,tawidedeiþ,waurstwa,ἐποιεῖτε,ἔργα,verb,common noun,verb,common noun,principale,principale,new,1,2.0,optative,indicative,principale finita,principale finita
False,False,usqiman,mik,ἀποκτεῖναι,με,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,1,1.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,rodida,sunja,λελάληκα,ἀλήθειαν,verb,common noun,verb,common noun,relativa,relativa,old_inact,1,2.0,indicative,indicative,relativa finita,relativa finita
False,False,hausida,þoei,ἤκουσα,ἣν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
False,False,tawida,þatuh,ἐποίησεν,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,taujiþ,toja,ποιεῖτε,ἔργα,verb,common noun,verb,common noun,principale,principale,new,1,2.0,indicative,indicative,principale finita,principale finita
False,False,aigum,attan,ἔχομεν,πατέρα,verb,common noun,verb,common noun,principale,principale,,2,1.0,indicative,indicative,principale finita,principale finita
True,True,friodedeiþ,mik,ἠγαπᾶτε,ἐμέ,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,optative,indicative,principale finita,principale finita
False,False,insandida,mik,ἀπέστειλεν,με,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,kunnuþ,maþlein,γινώσκετε,λαλιὰν,verb,common noun,verb,common noun,principale,principale,acc_inf,1,2.0,indicative,indicative,principale finita,principale finita
True,True,hausjan,waurd,ἀκούειν,λόγον,verb,common noun,verb,common noun,open predication,open predication,acc_inf,1,2.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,taujan,lustuns,ποιεῖν,ἐπιθυμίας,verb,common noun,verb,common noun,open predication,open predication,new,1,2.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,rodeiþ,liugn,λαλῇ,ψεῦδος,verb,common noun,verb,common noun,,subordinata avverbiale,non_spec,0,1.0,indicative,subjunctive,,subordinata avverbiale finita
False,False,rodida,sunja,λέγω,ἀλήθειαν,verb,common noun,verb,common noun,,,old,0,1.0,indicative,indicative,,
True,True,gasakiþ,mik,ἐλέγχει,με,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,qiþa,sunja,λέγω,ἀλήθειαν,verb,common noun,verb,common noun,,,old,0,0.0,indicative,indicative,,
False,False,hauseiþ,waurda,ἀκούει,ῥήματα,verb,common noun,verb,common noun,principale,principale,new,1,2.0,indicative,indicative,principale finita,principale finita
False,False,habais,unhulþon,ἔχεις,δαιμόνιον,verb,common noun,verb,common noun,subordinata completiva coordinata,subordinata completiva coordinata,non_spec,0,0.0,indicative,indicative,subordinata completiva coordinata finita,subordinata completiva coordinata finita
False,False,haba,unhulþon,ἔχω,δαιμόνιον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,swera,attan,τιμῶ,πατέρα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,unsweraiþ,mik,ἀτιμάζετέ,με,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,sokja,hauhein,ζητῶ,δόξαν,verb,common noun,verb,common noun,principale,principale,new,1,2.0,indicative,indicative,principale finita,principale finita
False,False,fastaiþ,waurd,τηρήσῃ,λόγον,verb,common noun,verb,common noun,,,acc_inf,1,2.0,indicative,subjunctive,,
False,False,gasaiƕiþ,dauþu,θεωρήσῃ,θάνατον,verb,common noun,verb,common noun,principale,principale,non_spec,0,0.0,indicative,subjunctive,principale finita,principale finita
False,False,habais,unhulþon,ἔχεις,δαιμόνιον,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,non_spec,0,0.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
False,False,fastai,waurd,τηρήσῃ,λόγον,verb,common noun,verb,common noun,,,new,1,2.0,optative,subjunctive,,
False,False,taujis,þuk,ποιεῖς,σεαυτὸν,verb,personal pronoun,verb,personal reflexive pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,hauhja,mik,δοξάσω,ἐμαυτόν,verb,personal pronoun,verb,personal reflexive pronoun,,,old,1,0.0,indicative,subjunctive,,
True,True,hauheiþ,mik,δοξάζων,με,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,indicative,participle,open predication finita,open predication non finita
False,False,qiþiþ,þanei,λέγετε,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,kunnuþ,ina,ἐγνώκατε,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,kann,ina,οἶδα,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,kunnjau,ina,οἶδα,αὐτόν,verb,personal pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,0,0.0,optative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,kann,ina,οἶδα,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,fasta,waurd,τηρῶ,λόγον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,gaseƕi,dag,,ἡμέραν,verb,common noun,,common noun,subordinata avverbiale,,acc_inf,1,2.0,optative,,subordinata avverbiale finita,
False,False,saƕt,Abraham,ἑώρακας,Ἀβραὰμ,verb,proper noun,verb,proper noun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,nemun,stainans,ἦραν,λίθους,verb,common noun,verb,common noun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
True,True,frehun,ina,ἠρώτησαν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,waurkjan,waurstwa,ἐργάζεσθαι,ἔργα,verb,common noun,verb,common noun,open predication,subordinata completiva,old,1,2.0,infinitive,infinitive,open predication non finita,subordinata completiva non finita
True,True,sandjandins,mik,πέμψαντός,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa,relativa,old,0,0.0,participle,participle,relativa non finita,relativa non finita
False,False,qiþands,þata,εἰπὼν,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,gawaurhta,fani,ἐποίησεν,πηλὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,gasmait,fani,ἐπέχρισεν,πηλὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,saiƕandans,ina,θεωροῦντες,αὐτὸν,verb,personal pronoun,verb,personal pronoun,relativa soggettiva coordinata,relativa soggettiva coordinata,old,0,0.0,participle,participle,relativa soggettiva coordinata non finita,relativa soggettiva coordinata non finita
False,False,gawaurhta,fani,ἐποίησεν,πηλὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,bismait,augona,ἐπέχρισέν,ὀφθαλμοὺς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,gatiuhand,ina,Ἄγουσιν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,1.0,indicative,indicative,principale finita,principale finita
False,False,gawaurhta,fani,ἐποίησεν,πηλὸν,verb,common noun,verb,common noun,subordinata avverbiale coordinata,relativa coordinata,old,1,1.0,indicative,indicative,subordinata avverbiale coordinata finita,relativa coordinata finita
True,True,uslauk,augona,ἀνέῳξεν,ὀφθαλμούς,verb,common noun,verb,common noun,subordinata avverbiale coordinata,relativa coordinata,old,1,2.0,indicative,indicative,subordinata avverbiale coordinata finita,relativa coordinata finita
True,True,frehun,ina,ἠρώτων,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,galagida,fani,ἐπέθηκέν,πηλὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,taujan,taiknins,ποιεῖν,σημεῖα,verb,common noun,verb,common noun,open predication,open predication,kind,1,1.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,qiþis,ƕa,λέγεις,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
True,True,uslauk,augona,ἤνοιξέν,ὀφθαλμούς,verb,common noun,verb,common noun,,,old,0,2.0,indicative,indicative,,
True,True,atwopidedun,fadrein,ἐφώνησαν,γονεῖς,verb,common noun,verb,common noun,,subordinata avverbiale coordinata,new,2,2.0,indicative,indicative,,subordinata avverbiale coordinata finita
True,True,frehun,ins,ἠρώτησαν,αὐτοὺς,verb,personal pronoun,verb,personal pronoun,principale,subordinata avverbiale coordinata,old,0,0.0,indicative,indicative,principale finita,subordinata avverbiale coordinata finita
False,False,qiþiþ,þanei,λέγετε,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,uslauk,augona,ἤνοιξεν,ὀφθαλμοὺς,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,new,2,2.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
False,False,fraihniþ,ina,ἐρωτήσατε,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,imperative,imperative,principale finita,principale finita
False,False,qeþun,þata,εἶπον,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,ohtedun,Iudaiuns,ἐφοβοῦντο,Ἰουδαίους,verb,common noun,verb,adjective,,,old,0,1.0,indicative,indicative,,
False,False,andhaihaiti,ina,ὁμολογήσῃ,αὐτὸν,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,optative,subjunctive,,
False,False,fraihniþ,silban,ἐπερωτήσατε,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,imperative,imperative,principale finita,principale finita
True,True,atwopidedun,mannan,Ἐφώνησαν,ἄνθρωπον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,2,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,gif,hauhein,δὸς,δόξαν,verb,common noun,verb,common noun,principale,principale,info_unannotatable,0,0.0,imperative,imperative,principale finita,principale finita
False,,wait,þat,οἶδα,,verb,demonstrative pronoun,verb,,principale,principale,,2,,indicative,indicative,principale finita,principale finita
False,False,gatawida,ƕa,ἐποίησέν,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
True,True,uslauk,augona,ἤνοιξέν,ὀφθαλμούς,verb,common noun,verb,common noun,principale,principale,new,1,2.0,indicative,indicative,principale finita,principale finita
False,False,kunnum,þana,οἴδαμεν,τοῦτον,verb,demonstrative pronoun,verb,demonstrative pronoun,principale coordinata,principale,old,0,0.0,indicative,indicative,principale coordinata finita,principale finita
True,True,uslauk,augona,ἤνοιξέν,ὀφθαλμούς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,taujiþ,wiljan,ποιῇ,θέλημα,verb,common noun,verb,common noun,subordinata avverbiale coordinata,subordinata avverbiale coordinata,new,1,2.0,indicative,subjunctive,subordinata avverbiale coordinata finita,subordinata avverbiale coordinata finita
True,True,uslukiþ,augona,ἤνοιξέν,ὀφθαλμοὺς,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,non_spec,1,1.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,taujan,waiht,ποιεῖν,οὐδέν,verb,common noun,verb,indefinite pronoun,open predication,open predication,non_spec,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,laiseis,unsis,διδάσκεις,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,bigat,ina,εὑρὼν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,open predication,old,0,0.0,indicative,participle,principale coordinata finita,open predication non finita
True,True,gasaƕt,ina,ἑώρακας,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,inwait,ina,προσεκύνησεν,αὐτῷ,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,,hausidedun,þata,ἤκουσαν,,verb,demonstrative pronoun,verb,,principale coordinata,principale coordinata,,0,,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,habaidedeiþ,frawaurhtais,εἴχετε,ἁμαρτίαν,verb,common noun,verb,common noun,principale,principale,non_spec,0,0.0,optative,indicative,principale finita,principale finita
False,False,haitiþ,lamba,φωνεῖ,πρόβατα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,2,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,ustiuhiþ,þo,ἐξάγει,αὐτά,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,ustiuhiþ,lamba,,,verb,common noun,,,,,,2,,indicative,,,
False,False,laistjand,ina,ἀκολουθεῖ,αὐτῷ,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,kunnun,stibna,οἴδασιν,φωνὴν,verb,common noun,verb,common noun,,,old,1,2.0,indicative,indicative,,
True,True,kunnun,stibna,οἴδασιν,φωνήν,verb,common noun,verb,common noun,,,non_spec,1,2.0,indicative,indicative,,
False,False,qaþ,gajukon,εἶπεν,παροιμίαν,verb,common noun,verb,common noun,principale,principale,old,1,2.0,indicative,indicative,principale finita,principale finita
False,False,rodida,þatei,ἐλάλει,ἃ,verb,relative pronoun,verb,relative pronoun,relativa soggettiva,relativa soggettiva,,0,0.0,indicative,indicative,relativa soggettiva finita,relativa soggettiva finita
False,False,bigitiþ,winja,εὑρήσει,νομὴν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,aigeina,libain,ἔχωσιν,ζωὴν,verb,common noun,verb,common noun,subordinata avverbiale coordinata,subordinata avverbiale coordinata,non_spec,0,0.0,optative,subjunctive,subordinata avverbiale coordinata finita,subordinata avverbiale coordinata finita
False,False,lagjiþ,saiwala,τίθησιν,ψυχὴν,verb,common noun,verb,common noun,principale,principale,new,1,2.0,indicative,indicative,principale finita,principale finita
True,True,gasaiƕiþ,wulf,θεωρεῖ,λύκον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,kind,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,frawilwiþ,þo,ἁρπάζει,αὐτὰ,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,distahjiþ,lamba,σκορπίζει,,verb,common noun,verb,,principale coordinata,principale coordinata,,1,,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,kann,meina,γινώσκω,ἐμά,verb,possessive pronoun,verb,possessive pronoun,principale coordinata,principale coordinata,old,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,kunnun,mik,γινώσκουσί,με,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,kann,mik,γινώσκει,με,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale,subordinata avverbiale,old,0,0.0,indicative,indicative,subordinata avverbiale finita,subordinata avverbiale finita
True,True,kann,attan,γινώσκω,πατέρα,verb,common noun,verb,common noun,subordinata avverbiale,subordinata avverbiale,old,0,1.0,indicative,indicative,subordinata avverbiale finita,subordinata avverbiale finita
False,False,lagja,saiwala,τίθημι,ψυχήν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,aih,lamba,ἔχω,πρόβατα,verb,common noun,verb,common noun,principale,principale,new,3,3.0,indicative,indicative,principale finita,principale finita
False,False,briggan,þo,ἀγαγεῖν,ἐκεῖνα,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,subordinata completiva,old,1,1.0,infinitive,infinitive,open predication non finita,subordinata completiva non finita
False,False,frijoþ,mik,ἀγαπᾷ,με,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,lagja,saiwala,τίθημι,ψυχήν,verb,common noun,verb,common noun,,,old,1,2.0,indicative,indicative,,
True,True,nimau,þo,λάβω,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,,,old,0,0.0,optative,subjunctive,,
True,True,nimiþ,þo,αἴρει,αὐτὴν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,lagja,þo,τίθημι,αὐτὴν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,haba,waldufni,ἔχω,ἐξουσίαν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,info_unannotatable,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,aflagjan,þo,θεῖναι,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,narg,narg,old,0,0.0,infinitive,infinitive,narg non finita,narg non finita
False,False,haba,waldufni,ἔχω,ἐξουσίαν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,info_unannotatable,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,niman,þo,λαβεῖν,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,narg,narg,old,0,0.0,infinitive,infinitive,narg non finita,narg non finita
False,False,nam,anabusn,ἔλαβον,ἐντολὴν,verb,common noun,verb,common noun,principale,principale,acc_sit,1,2.0,indicative,indicative,principale finita,principale finita
False,False,habaiþ,unhulþon,ἔχει,δαιμόνιον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,habandins,unhulþon,δαιμονιζομένου,,verb,common noun,verb,,open predication,open predication,,0,,participle,participle,open predication non finita,open predication non finita
False,False,uslukan,augona,ἀνοῖξαι,ὀφθαλμοὺς,verb,common noun,verb,common noun,open predication,open predication,non_spec,0,1.0,infinitive,infinitive,open predication non finita,open predication non finita
