head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
True,True,осиѣ,ѩ,περιέλαμψεν,αὐτούς,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,благовѣштаѭ,радость,εὐαγγελίζομαι,χαρὰν,verb,common noun,verb,common noun,principale,principale,new,3,3.0,indicative,indicative,principale finita,principale finita
True,True,обрѧщете,младенецъ,εὑρήσετε,βρέφος,verb,common noun,verb,common noun,principale,principale,new,2,1.0,indicative,indicative,principale finita,principale finita
True,True,хвалѧштъ,б҃а,αἰνούντων,θεὸν,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,old,0,1.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,видимъ,г҃лъ,ἴδωμεν,ῥήμα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,3,4.0,imperative,subjunctive,principale coordinata finita,principale coordinata finita
False,False,съказа,ꙇже,ἐγνώρισεν,ὃ,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
False,False,сълагаѭшти,г҃лꙑ,συνβάλλουσα,ῥήματα,verb,common noun,verb,common noun,open predication,open predication,quant,2,3.0,participle,participle,open predication non finita,open predication non finita
True,True,хвалѧште,б҃а,αἰνοῦντες,θεὸν,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,old,0,1.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
False,False,видѣшѧ,еже,ἴδον,οἷς,verb,relative pronoun,verb,relative pronoun,relativa coordinata,relativa coordinata,,0,0.0,indicative,indicative,relativa coordinata finita,relativa coordinata finita
False,True,обрѣжѫтъ,и,περιτεμεῖν,αὐτόν,verb,personal pronoun,verb,personal pronoun,,narg,old,0,0.0,indicative,infinitive,,narg non finita
True,True,нарѣшѧ,имѧ,ἐκλήθη,ὄνομα,verb,common noun,verb,common noun,principale,principale,new,2,3.0,indicative,indicative,principale finita,principale finita
True,True,възнѣсѧ,и,ἀνήγαγον,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,развръзаѩ,л҃ожесна,διανοῖγον,μήτραν,verb,common noun,verb,common noun,relativa,relativa,non_spec,0,0.0,participle,participle,relativa non finita,relativa non finita
True,True,дати,жрътвѫ,δοῦναι,θυσίαν,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,non_spec,1,0.0,infinitive,infinitive,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,вьвѣсте,отрочѧ,εἰσαγαγεῖν,παιδίον,verb,common noun,verb,common noun,subordinata avverbiale,gerundi obl,old,1,2.0,indicative,infinitive,subordinata avverbiale finita,gerundi obl non finita
True,True,приѩтъ,е,ἐδέξατο,αὐτὸ,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,б҃лгсви,б҃а,εὐλόγησεν,θεὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,отъпоустиши,раба,ἀπολύεις,δοῦλόν,verb,common noun,verb,common noun,principale,principale,old,1,2.0,indicative,indicative,principale finita,principale finita
True,True,видѣсте,съпасение,εἶδον,σωτήριόν,verb,common noun,verb,common noun,,,new,3,4.0,indicative,indicative,,
False,False,оуготовалъ,еже,ἡτοίμασας,ὃ,verb,relative pronoun,verb,relative pronoun,relativa,relativa,info_unannotatable,0,0.0,participle,indicative,relativa non finita,relativa finita
True,True,б҃лгслви,ѣ,εὐλόγησεν,αὐτοὺς,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,проидетъ,д҃шѫ,διελεύσεται,ψυχὴν,verb,common noun,verb,common noun,principale,principale,new,1,2.0,indicative,indicative,principale finita,principale finita
True,True,коньчавъшемъ,дъни,τελειωσάντων,ἡμέρας,verb,common noun,verb,common noun,open predication,subordinata avverbiale,acc_inf,0,1.0,participle,participle,open predication non finita,subordinata avverbiale non finita
True,True,мьнѣвъша,и,νομίσαντες,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,,обрѣтъша,его,εὑρόντες,,verb,personal pronoun,verb,,open predication,open predication,,0,,participle,participle,open predication non finita,open predication non finita
True,True,обрѣтете,и,εὗρον,αὐτὸν,verb,personal pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,0,0.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,въпрашаѭшта,ѩ҅,ἐπερωτῶντα,αὐτούς,verb,personal pronoun,verb,personal pronoun,open predication in coordinazione,open predication in coordinazione,old,0,0.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,видѣвъша,и,ἰδόντες,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,разоумѣсте,г҃ла,συνῆκαν,ῥῆμα,verb,common noun,verb,common noun,principale,principale,old,1,2.0,indicative,indicative,principale finita,principale finita
False,False,рече,иже,ἐλάλησεν,ὃ,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,съблюдааше,г҃лꙑ,διετήρει,ῥήματα,verb,common noun,verb,common noun,principale,principale,quant,2,2.0,indicative,indicative,principale finita,principale finita
True,True,проповѣдаѩ,кръштение,κηρύσσων,βάπτισμα,verb,common noun,verb,common noun,open predication,open predication,kind,2,2.0,participle,participle,open predication non finita,open predication non finita
True,True,оуготоваите,пѫть,ἑτοιμάσατε,ὁδὸν,verb,common noun,verb,common noun,principale,principale,new,1,2.0,imperative,imperative,principale finita,principale finita
True,True,творите,стьзѧ,ποιεῖτε,τρίβους,verb,common noun,verb,common noun,principale,principale,new,1,2.0,imperative,imperative,principale finita,principale finita
True,True,оузьритъ,с҃псние,ὄψεται,σωτήριον,verb,common noun,verb,common noun,principale,principale,new,1,2.0,indicative,indicative,principale finita,principale finita
True,True,сътворите,плодꙑ,ποιήσατε,καρποὺς,verb,common noun,verb,common noun,principale,principale,non_spec,1,1.0,imperative,imperative,principale finita,principale finita
True,True,имамъ,аврама,ἔχομεν,Ἀβραάμ,verb,proper noun,verb,proper noun,principale,principale,acc_gen,0,1.0,indicative,indicative,principale finita,principale finita
True,True,вьздвигнѫти,чѧда,ἐγεῖραι,τέκνα,verb,common noun,verb,common noun,open predication,open predication,non_spec,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,посѣкаѭтъ,дрѣво,ἐκκόπτεται,δένδρον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,quant,2,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,творѧщее,плода,ποιοῦν,καρπὸν,verb,common noun,verb,common noun,relativa,relativa,non_spec_inf,1,1.0,participle,participle,relativa non finita,relativa non finita
True,True,въпрашаахѫ,и,ἐπηρώτων,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,сътворимъ,что,ποιήσωμεν,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,imperative,subjunctive,principale finita,principale finita
True,True,ꙇмѣѩи,ризѣ,ἔχων,χιτῶνας,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,non_spec,1,1.0,participle,participle,relativa soggettiva non finita,relativa soggettiva non finita
True,True,имѣѩи,брашъна,ἔχων,βρώματα,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,non_spec,0,0.0,participle,participle,relativa soggettiva non finita,relativa soggettiva non finita
False,False,сътворимъ,что,ποιήσωμεν,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,imperative,subjunctive,principale finita,principale finita
True,True,въпрашаахѫ,и,ἐπηρώτων,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,сътворимъ,чъто,ποιήσωμεν,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,imperative,subjunctive,principale finita,principale finita
False,False,обидите,никогоже,διασείσητε,μηδένα,verb,indefinite pronoun,verb,indefinite pronoun,principale coordinata,principale coordinata,non_spec,0,0.0,imperative,subjunctive,principale coordinata finita,principale coordinata finita
True,True,кръштаѭ,вꙑ,βαπτίζω,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,отрѣшити,ремене,λῦσαι,ἱμάντα,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,new,1,2.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
False,False,крьститъ,вꙑ,βαπτίσει,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale,old,0,0.0,indicative,indicative,principale coordinata finita,principale finita
True,True,потрѣбитъ,гоумьно,διακαθᾶραι,ἅλωνα,verb,common noun,verb,common noun,principale coordinata,open predication in coordinazione,new,1,2.0,indicative,infinitive,principale coordinata finita,open predication in coordinazione non finita
True,True,съберетъ,пшеницѫ,συναγαγεῖν,σῖτον,verb,common noun,verb,common noun,principale coordinata,open predication in coordinazione,acc_inf,0,1.0,indicative,infinitive,principale coordinata finita,open predication in coordinazione non finita
False,False,съжежетъ,плѣвꙑ,κατακαύσει,ἄχυρον,verb,common noun,verb,common noun,principale coordinata,principale,acc_inf,0,1.0,indicative,indicative,principale coordinata finita,principale finita
False,False,сътвори,еже,ἐποίησεν,ὧν,verb,relative pronoun,verb,relative pronoun,relativa,gerundi obl,,0,0.0,indicative,indicative,relativa finita,gerundi obl finita
True,True,приложи,се,προσέθηκεν,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale coordinata,principale,new,1,2.0,indicative,indicative,principale coordinata finita,principale finita
True,True,заклепе,иоана,κατέκλεισεν,Ἰωάννην,verb,proper noun,verb,proper noun,principale coordinata,relativa,old,0,1.0,indicative,indicative,principale coordinata finita,relativa finita
True,True,ѣстъ,ничесоже,ἔφαγεν,οὐδὲν,verb,indefinite pronoun,verb,indefinite pronoun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,вьзведе,и,ἀναγαγὼν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,open predication,old,0,0.0,indicative,participle,principale finita,open predication non finita
True,True,показа,ц҃срствиѣ,ἔδειξεν,βασιλείας,verb,common noun,verb,common noun,principale,principale,quant,2,3.0,indicative,indicative,principale finita,principale finita
True,True,прѣдамь,ѭ,δίδωμι,αὐτήν,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale coordinata,subordinata avverbiale coordinata,old,0,0.0,indicative,indicative,subordinata avverbiale coordinata finita,subordinata avverbiale coordinata finita
True,True,веде,и,ἤγαγεν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,постави,и,ἔστησεν,,verb,personal pronoun,verb,,principale coordinata,principale coordinata,,0,,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,съхранити,тѧ,διαφυλάξαι,σε,verb,personal pronoun,verb,personal pronoun,open predication,obl,old,0,0.0,infinitive,infinitive,open predication non finita,obl non finita
True,True,възъмѫтъ,тѧ,ἀροῦσίν,σε,verb,personal pronoun,verb,personal pronoun,subordinata completiva coordinata,parpred,old,0,0.0,indicative,indicative,subordinata completiva coordinata finita,parpred finita
True,True,прѣтъкнеши,ногꙑ,προσκόψῃς,πόδα,verb,common noun,verb,common noun,,,new,1,2.0,indicative,subjunctive,,
True,True,искоусиши,г҃а,ἐκπειράσεις,κύριον,verb,common noun,verb,common noun,principale,principale,old,1,1.0,indicative,indicative,principale finita,principale finita
True,True,съконьчавъ,искоушение,συντελέσας,πειρασμὸν,verb,common noun,verb,common noun,open predication,open predication,quant,1,1.0,participle,participle,open predication non finita,open predication non finita
True,True,въздашѧ,кънигꙑ,ἐπεδόθη,βιβλίον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,разгънѫвъ,кънигꙑ,ἀναπτύξας,βιβλίον,verb,common noun,verb,common noun,open predication,open predication,old,0,1.0,participle,participle,open predication non finita,open predication non finita
True,True,обрѣте,мѣсто,εὗρεν,τόπον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,помаза,мѧ,ἔχρισέν,με,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale,subordinata avverbiale,old,0,0.0,indicative,indicative,subordinata avverbiale finita,subordinata avverbiale finita
True,True,посъла,мѧ,ἀπέσταλκέν,με,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,проповѣдѣтъ,отъпоуштение,κηρύξαι,ἄφεσιν,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,non_spec,0,0.0,supine,infinitive,open predication in coordinazione finita,open predication in coordinazione non finita
True,True,проповѣдѣти,лѣто,κηρύξαι,ἐνιαυτὸν,verb,common noun,verb,common noun,open predication,open predication,acc_gen,2,2.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,съгънѫвъ,кънигꙑ,πτύξας,βιβλίον,verb,common noun,verb,common noun,open predication,open predication,old,0,1.0,participle,participle,open predication non finita,open predication non finita
True,True,речете,притъчѫ,ἐρεῖτέ,παραβολὴν,verb,common noun,verb,common noun,principale,principale,acc_sit,1,2.0,indicative,indicative,principale finita,principale finita
True,True,ꙇсцѣли,сѧ,θεράπευσον,σεαυτόν,verb,personal reflexive pronoun,verb,personal reflexive pronoun,principale,principale,old,0,0.0,imperative,imperative,principale finita,principale finita
True,True,изгънашѧ,и,ἐξέβαλον,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,вѣсѧ,и,ἤγαγον,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,True,низъринѫли,и,κατακρημνίσαι,αὐτόν,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,participle,infinitive,,
True,True,имꙑ,д҃хъ,ἔχων,πνεῦμα,verb,common noun,verb,common noun,relativa,relativa,new,1,1.0,participle,participle,relativa non finita,relativa non finita
True,True,погоубитъ,насъ,ἀπολέσαι,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,supine,infinitive,open predication finita,open predication non finita
True,True,вѣмъ,тѧ,οἶδά,σε,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,повръгъ,і,ῥίψαν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,врѣждъ,его,βλάψαν,αὐτόν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,молишѧ,и,ἠρώτησαν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,остави,ѭ,ἀφῆκεν,αὐτήν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,привождаахѫ,ѩ,ἤγαγον,αὐτοὺς,verb,personal pronoun,verb,personal pronoun,principale,principale,non_spec_old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,възлагаѩ,рѫкѫ,ἐπιτιθεὶς,χεῖρας,verb,common noun,verb,common noun,open predication,open predication,acc_inf,0,1.0,participle,participle,open predication non finita,open predication non finita
True,True,исцѣлѣаше,ѩ,ἐθεράπευεν,αὐτούς,verb,personal pronoun,verb,personal pronoun,principale,principale,non_spec_old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,дръжаахѫ,и,κατεῖχον,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,благовѣстити,ц҃ствие,εὐαγγελίσασθαί,βασιλείαν,verb,common noun,verb,common noun,open predication,subordinata completiva,acc_gen,1,2.0,infinitive,infinitive,open predication non finita,subordinata completiva non finita
True,True,слꙑшали,слово,ἀκούειν,λόγον,verb,common noun,verb,common noun,,obl,new,1,2.0,participle,infinitive,,obl non finita
True,True,видѣвъ,корабица,ἴδεν,πλοιάρια,verb,common noun,verb,common noun,open predication in coordinazione,principale coordinata,new,2,2.0,participle,indicative,open predication in coordinazione non finita,principale coordinata finita
True,True,плакаахѫ,мрѣжѧ,ἔπλυναν,δίκτυα,verb,common noun,verb,common noun,principale,principale,acc_inf,0,1.0,indicative,indicative,principale finita,principale finita
True,True,моли,и,ἠρώτησεν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale,old,0,0.0,indicative,indicative,principale coordinata finita,principale finita
True,True,оучааше,народꙑ,ἐδίδασκεν,ὄχλους,verb,common noun,verb,common noun,principale coordinata,principale,old,0,1.0,indicative,indicative,principale coordinata finita,principale finita
True,True,вьметѣте,мрѣжѧ,χαλάσατε,δίκτυα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_sit,1,2.0,imperative,imperative,principale coordinata finita,principale coordinata finita
True,False,ѩсомъ,ничесоже,ἐλάβομεν,οὐδὲν,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
True,True,въвръжемъ,мрѣжѫ,χαλάσω,δίκτυα,verb,common noun,verb,common noun,principale,principale,old,0,1.0,indicative,indicative,principale finita,principale finita
False,False,сътворьше,се,ποιήσαντες,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,обѧсѧ,мъножъство,συνέκλεισαν,πλῆθος,verb,common noun,verb,common noun,principale,principale,new,2,2.0,indicative,indicative,principale finita,principale finita
True,True,исплънишѧ,кораблѣ,ἔπλησαν,πλοῖα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,ѩсѧ,ѩже,συνέλαβον,ᾗ,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
False,False,ловѧ,ч҃лкꙑ,ζωγρῶν,ἀνθρώπους,verb,common noun,verb,common noun,open predication,open predication,non_spec,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,извезъше,кораблѣ,καταγαγόντες,πλοῖα,verb,common noun,verb,common noun,open predication in coordinazione,open predication,old,0,1.0,participle,participle,open predication in coordinazione non finita,open predication non finita
True,True,оставьше,вьсе,ἀφέντες,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,open predication in coordinazione,open predication,quant,0,0.0,participle,participle,open predication in coordinazione non finita,open predication non finita
False,False,очистити,мѧ,καθαρίσαι,με,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,простеръ,рѫкѫ,ἐκτείνας,χεῖρα,verb,common noun,verb,common noun,open predication,open predication,acc_inf,0,1.0,participle,participle,open predication non finita,open predication non finita
True,True,коснѫ,и,ἥψατο,αὐτοῦ,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,цѣлити,ѩ,ἰᾶσθαι,αὐτόν,verb,personal pronoun,verb,personal pronoun,open predication,gerundi obl,old,0,0.0,infinitive,infinitive,open predication non finita,gerundi obl non finita
True,True,носѧште,ч҃лвка,φέροντες,ἄνθρωπον,verb,common noun,verb,common noun,open predication,relativa,new,1,1.0,participle,participle,open predication non finita,relativa non finita
True,False,вънести,и,εἰσενεγκεῖν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication in coordinazione,open predication in coordinazione,old,0,0.0,infinitive,infinitive,open predication in coordinazione non finita,open predication in coordinazione non finita
True,,положити,и,θεῖναι,,verb,personal pronoun,verb,,open predication in coordinazione,open predication in coordinazione,,0,,infinitive,infinitive,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,вънести,и,εἰσενέγκωσιν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,0,0.0,infinitive,subjunctive,subordinata completiva non finita,subordinata completiva finita
True,True,низъвѣсишѧ,и,καθῆκαν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,1,0.0,indicative,indicative,principale finita,principale finita
True,True,видѣвъ,вѣрѫ,ἰδὼν,πίστιν,verb,common noun,verb,common noun,open predication,open predication,new,1,2.0,participle,participle,open predication non finita,open predication non finita
True,True,г҃летъ,власфимиѭ,λαλεῖ,βλασφημίας,verb,common noun,verb,common noun,relativa,relativa,non_spec,0,0.0,indicative,indicative,relativa finita,relativa finita
True,False,отъпоуштати,грѣхꙑ,ἀφεῖναι,ἁμαρτίας,verb,common noun,verb,common noun,open predication,open predication,non_spec,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,разоумѣвъ,помꙑшлениѣ,ἐπιγνοὺς,διαλογισμοὺς,verb,common noun,verb,common noun,open predication,open predication,old,1,2.0,participle,participle,open predication non finita,open predication non finita
False,False,помꙑшлѣате,что,διαλογίζεσθε,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
False,False,иматъ,власть,ἔχει,ἐξουσίαν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,new,1,1.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,отъпоуштати,грѣхꙑ,ἀφιέναι,ἁμαρτίας,verb,common noun,verb,common noun,narg,narg,non_spec,0,0.0,infinitive,infinitive,narg non finita,narg non finita
True,True,вьзьми,одръ,ἄρας,κλινίδιόν,verb,common noun,verb,common noun,principale coordinata,open predication,acc_sit,1,2.0,imperative,participle,principale coordinata finita,open predication non finita
True,True,славѧ,б҃а,δοξάζων,θεόν,verb,common noun,verb,common noun,open predication,open predication,old,0,1.0,participle,participle,open predication non finita,open predication non finita
True,True,оузьрѣ,мꙑтарѣ,ἐθεάσατο,τελώνην,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,оставь,вьсѣ,καταλιπὼν,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,open predication,open predication,quant,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,сътвори,чрѣждение,ἐποίησεν,δοχὴν,verb,common noun,verb,common noun,principale,principale,new,1,1.0,indicative,indicative,principale finita,principale finita
True,True,призъватъ,праведъникъ,καλέσαι,δικαίους,verb,common noun,verb,adjective,open predication,open predication,non_spec,0,1.0,supine,infinitive,open predication finita,open predication non finita
False,False,творѧтъ,молитвꙑ,ποιοῦνται,δεήσεις,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,сътворити,с҃нꙑ,ποιῆσαι,υἱοὺς,verb,common noun,verb,common noun,open predication,open predication,new,1,2.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,г҃лааше,притъчѫ,Ἔλεγεν,παραβολὴν,verb,common noun,verb,common noun,principale,principale,new,2,2.0,indicative,indicative,principale finita,principale finita
False,False,приставлѣатъ,приставлениѣ,ἐπιβάλλει,ἐπίβλημα,verb,common noun,verb,common noun,,principale,non_spec,1,1.0,indicative,indicative,,principale finita
True,True,въливаатъ,вина,βάλλει,οἶνον,verb,common noun,verb,common noun,principale,principale,non_spec,1,1.0,indicative,indicative,principale finita,principale finita
True,True,просадитъ,мѣхꙑ,ῥήξει,ἀσκούς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec_old,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,въливати,вино,βλητέον,οἶνον,verb,common noun,verb,common noun,principale coordinata,open predication,kind,1,1.0,infinitive,gerundive,principale coordinata non finita,open predication finita
True,True,въстръзаахѫ,класꙑ,ἔτιλλον,στάχυας,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_inf,0,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,творити,егоже,ποιεῖν,ὃ,verb,relative pronoun,verb,relative pronoun,open predication,open predication,,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,чъли,сего,ἀνέγνωτε,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,acc_sit,3,2.0,participle,indicative,principale non finita,principale finita
False,False,сътвори,еже,ἐποίησεν,ὃ,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
False,False,приѩ,хлѣбꙑ,ἔλαβεν,ἄρτους,verb,common noun,verb,common noun,relativa coordinata,principale coordinata,acc_inf,2,3.0,indicative,indicative,relativa coordinata finita,principale coordinata finita
False,False,ѣсти,ꙇ҅хъже,φαγεῖν,οὓς,verb,relative pronoun,verb,relative pronoun,open predication,open predication,,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,,назьрѣахѫ,и,παρετηροῦντο,,verb,personal pronoun,verb,,principale,principale,,0,,indicative,indicative,principale finita,principale finita
True,,исцѣлитꙑ,и,θεραπεύει,,verb,personal pronoun,verb,,subordinata completiva,subordinata completiva,,0,,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,обрѧштѫтъ,рѣчъ,εὕρωσιν,κατηγορεῖν,verb,common noun,verb,verb,,,info_unannotatable,1,1.0,indicative,subjunctive,,
True,True,вѣдѣаше,помꙑшлениѣ,ᾔδει,διαλογισμοὺς,verb,common noun,verb,common noun,principale,principale,old,1,2.0,indicative,indicative,principale finita,principale finita
True,True,имѫштѫмоу,рѫкѫ,ἔχοντι,χεῖρα,verb,common noun,verb,common noun,relativa,relativa,old,0,1.0,participle,participle,relativa non finita,relativa non finita
True,True,въпрошѫ,вꙑ,ἐπερωτῶ,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
True,True,простьри,рѫкѫ,ἔκτεινον,χεῖρά,verb,common noun,verb,common noun,principale,principale,new,1,2.0,imperative,imperative,principale finita,principale finita
False,False,сътворили,что,ποιήσαιεν,τί,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,non_spec,0,0.0,participle,optative,subordinata completiva non finita,subordinata completiva finita
True,True,пригласи,оученикꙑ,προσεφώνησεν,μαθητὰς,verb,common noun,verb,common noun,principale coordinata,principale coordinata,old_inact,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,нарече,ѩже,ὠνόμασεν,οὓς,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
